seq,mode,x,y,z,xo,yo,zo
256,0,32768,0,-57344,-30274,-12540,0
257,0,32768,0,-57312,-30255,-12586,0
258,0,32768,0,-57280,-30235,-12633,0
259,0,32768,0,-57248,-30216,-12679,0
260,0,32768,0,-57216,-30196,-12725,0
261,0,32768,0,-57184,-30177,-12772,0
262,0,32768,0,-57152,-30157,-12818,0
263,0,32768,0,-57120,-30137,-12864,0
264,0,32768,0,-57088,-30118,-12910,0
265,0,32768,0,-57056,-30098,-12956,0
266,0,32768,0,-57024,-30078,-13003,0
267,0,32768,0,-56992,-30058,-13049,0
268,0,32768,0,-56960,-30038,-13095,0
269,0,32768,0,-56928,-30018,-13141,0
270,0,32768,0,-56896,-29997,-13187,0
271,0,32768,0,-56864,-29977,-13233,0
272,0,32768,0,-56832,-29957,-13279,0
273,0,32768,0,-56800,-29937,-13325,0
274,0,32768,0,-56768,-29916,-13371,0
275,0,32768,0,-56736,-29895,-13417,0
276,0,32768,0,-56704,-29875,-13462,0
277,0,32768,0,-56672,-29854,-13508,0
278,0,32768,0,-56640,-29833,-13554,0
279,0,32768,0,-56608,-29813,-13600,0
280,0,32768,0,-56576,-29792,-13645,0
281,0,32768,0,-56544,-29771,-13691,0
282,0,32768,0,-56512,-29750,-13737,0
283,0,32768,0,-56480,-29728,-13783,0
284,0,32768,0,-56448,-29707,-13828,0
285,0,32768,0,-56416,-29686,-13874,0
286,0,32768,0,-56384,-29665,-13919,0
287,0,32768,0,-56352,-29643,-13965,0
288,0,32768,0,-56320,-29622,-14010,0
289,0,32768,0,-56288,-29601,-14055,0
290,0,32768,0,-56256,-29579,-14101,0
291,0,32768,0,-56224,-29557,-14146,0
292,0,32768,0,-56192,-29535,-14192,0
293,0,32768,0,-56160,-29514,-14237,0
294,0,32768,0,-56128,-29492,-14282,0
295,0,32768,0,-56096,-29470,-14327,0
296,0,32768,0,-56064,-29448,-14372,0
297,0,32768,0,-56032,-29426,-14418,0
298,0,32768,0,-56000,-29404,-14463,0
299,0,32768,0,-55968,-29381,-14508,0
300,0,32768,0,-55936,-29359,-14553,0
301,0,32768,0,-55904,-29337,-14598,0
302,0,32768,0,-55872,-29314,-14643,0
303,0,32768,0,-55840,-29292,-14688,0
304,0,32768,0,-55808,-29269,-14733,0
305,0,32768,0,-55776,-29247,-14778,0
306,0,32768,0,-55744,-29224,-14823,0
307,0,32768,0,-55712,-29201,-14867,0
308,0,32768,0,-55680,-29178,-14912,0
309,0,32768,0,-55648,-29155,-14957,0
310,0,32768,0,-55616,-29133,-15002,0
311,0,32768,0,-55584,-29109,-15046,0
312,0,32768,0,-55552,-29086,-15091,0
313,0,32768,0,-55520,-29063,-15136,0
314,0,32768,0,-55488,-29040,-15180,0
315,0,32768,0,-55456,-29017,-15225,0
316,0,32768,0,-55424,-28993,-15269,0
317,0,32768,0,-55392,-28970,-15313,0
318,0,32768,0,-55360,-28946,-15358,0
319,0,32768,0,-55328,-28923,-15402,0
320,0,32768,0,-55296,-28899,-15447,0
321,0,32768,0,-55264,-28875,-15491,0
322,0,32768,0,-55232,-28851,-15535,0
323,0,32768,0,-55200,-28827,-15580,0
324,0,32768,0,-55168,-28804,-15624,0
325,0,32768,0,-55136,-28779,-15668,0
326,0,32768,0,-55104,-28755,-15712,0
327,0,32768,0,-55072,-28731,-15756,0
328,0,32768,0,-55040,-28707,-15800,0
329,0,32768,0,-55008,-28683,-15844,0
330,0,32768,0,-54976,-28658,-15888,0
331,0,32768,0,-54944,-28634,-15932,0
332,0,32768,0,-54912,-28610,-15976,0
333,0,32768,0,-54880,-28585,-16020,0
334,0,32768,0,-54848,-28560,-16064,0
335,0,32768,0,-54816,-28536,-16108,0
336,0,32768,0,-54784,-28511,-16151,0
337,0,32768,0,-54752,-28486,-16195,0
338,0,32768,0,-54720,-28461,-16239,0
339,0,32768,0,-54688,-28436,-16282,0
340,0,32768,0,-54656,-28411,-16326,0
341,0,32768,0,-54624,-28386,-16370,0
342,0,32768,0,-54592,-28361,-16413,0
343,0,32768,0,-54560,-28336,-16457,0
344,0,32768,0,-54528,-28310,-16500,0
345,0,32768,0,-54496,-28285,-16543,0
346,0,32768,0,-54464,-28260,-16587,0
347,0,32768,0,-54432,-28234,-16630,0
348,0,32768,0,-54400,-28209,-16673,0
349,0,32768,0,-54368,-28183,-16717,0
350,0,32768,0,-54336,-28158,-16760,0
351,0,32768,0,-54304,-28132,-16803,0
352,0,32768,0,-54272,-28106,-16846,0
353,0,32768,0,-54240,-28080,-16889,0
354,0,32768,0,-54208,-28054,-16932,0
355,0,32768,0,-54176,-28028,-16975,0
356,0,32768,0,-54144,-28002,-17018,0
357,0,32768,0,-54112,-27976,-17061,0
358,0,32768,0,-54080,-27950,-17104,0
359,0,32768,0,-54048,-27924,-17147,0
360,0,32768,0,-54016,-27897,-17190,0
361,0,32768,0,-53984,-27871,-17233,0
362,0,32768,0,-53952,-27844,-17275,0
363,0,32768,0,-53920,-27818,-17318,0
364,0,32768,0,-53888,-27791,-17361,0
365,0,32768,0,-53856,-27765,-17403,0
366,0,32768,0,-53824,-27738,-17446,0
367,0,32768,0,-53792,-27711,-17488,0
368,0,32768,0,-53760,-27684,-17531,0
369,0,32768,0,-53728,-27657,-17573,0
370,0,32768,0,-53696,-27630,-17616,0
371,0,32768,0,-53664,-27603,-17658,0
372,0,32768,0,-53632,-27576,-17700,0
373,0,32768,0,-53600,-27549,-17743,0
374,0,32768,0,-53568,-27522,-17785,0
375,0,32768,0,-53536,-27494,-17827,0
376,0,32768,0,-53504,-27467,-17869,0
377,0,32768,0,-53472,-27440,-17911,0
378,0,32768,0,-53440,-27412,-17954,0
379,0,32768,0,-53408,-27384,-17995,0
380,0,32768,0,-53376,-27357,-18037,0
381,0,32768,0,-53344,-27329,-18079,0
382,0,32768,0,-53312,-27301,-18121,0
383,0,32768,0,-53280,-27273,-18163,0
384,0,32768,0,-53248,-27246,-18205,0
385,0,32768,0,-53216,-27218,-18247,0
386,0,32768,0,-53184,-27190,-18288,0
387,0,32768,0,-53152,-27162,-18330,0
388,0,32768,0,-53120,-27133,-18372,0
389,0,32768,0,-53088,-27105,-18413,0
390,0,32768,0,-53056,-27077,-18455,0
391,0,32768,0,-53024,-27049,-18496,0
392,0,32768,0,-52992,-27020,-18538,0
393,0,32768,0,-52960,-26992,-18579,0
394,0,32768,0,-52928,-26963,-18621,0
395,0,32768,0,-52896,-26935,-18662,0
396,0,32768,0,-52864,-26906,-18703,0
397,0,32768,0,-52832,-26877,-18745,0
398,0,32768,0,-52800,-26848,-18786,0
399,0,32768,0,-52768,-26820,-18827,0
400,0,32768,0,-52736,-26791,-18868,0
401,0,32768,0,-52704,-26762,-18909,0
402,0,32768,0,-52672,-26733,-18950,0
403,0,32768,0,-52640,-26704,-18991,0
404,0,32768,0,-52608,-26674,-19032,0
405,0,32768,0,-52576,-26645,-19073,0
406,0,32768,0,-52544,-26616,-19114,0
407,0,32768,0,-52512,-26586,-19155,0
408,0,32768,0,-52480,-26557,-19195,0
409,0,32768,0,-52448,-26528,-19236,0
410,0,32768,0,-52416,-26498,-19277,0
411,0,32768,0,-52384,-26468,-19318,0
412,0,32768,0,-52352,-26439,-19358,0
413,0,32768,0,-52320,-26409,-19399,0
414,0,32768,0,-52288,-26379,-19439,0
415,0,32768,0,-52256,-26350,-19479,0
416,0,32768,0,-52224,-26319,-19520,0
417,0,32768,0,-52192,-26290,-19560,0
418,0,32768,0,-52160,-26259,-19601,0
419,0,32768,0,-52128,-26229,-19641,0
420,0,32768,0,-52096,-26199,-19681,0
421,0,32768,0,-52064,-26169,-19721,0
422,0,32768,0,-52032,-26139,-19761,0
423,0,32768,0,-52000,-26108,-19801,0
424,0,32768,0,-51968,-26078,-19841,0
425,0,32768,0,-51936,-26047,-19882,0
426,0,32768,0,-51904,-26017,-19921,0
427,0,32768,0,-51872,-25986,-19961,0
428,0,32768,0,-51840,-25956,-20001,0
429,0,32768,0,-51808,-25925,-20041,0
430,0,32768,0,-51776,-25894,-20081,0
431,0,32768,0,-51744,-25864,-20120,0
432,0,32768,0,-51712,-25833,-20160,0
433,0,32768,0,-51680,-25802,-20199,0
434,0,32768,0,-51648,-25771,-20239,0
435,0,32768,0,-51616,-25740,-20279,0
436,0,32768,0,-51584,-25708,-20318,0
437,0,32768,0,-51552,-25677,-20357,0
438,0,32768,0,-51520,-25646,-20397,0
439,0,32768,0,-51488,-25615,-20436,0
440,0,32768,0,-51456,-25583,-20475,0
441,0,32768,0,-51424,-25552,-20515,0
442,0,32768,0,-51392,-25520,-20554,0
443,0,32768,0,-51360,-25489,-20593,0
444,0,32768,0,-51328,-25457,-20632,0
445,0,32768,0,-51296,-25425,-20671,0
446,0,32768,0,-51264,-25394,-20710,0
447,0,32768,0,-51232,-25362,-20749,0
448,0,32768,0,-51200,-25330,-20788,0
449,0,32768,0,-51168,-25298,-20827,0
450,0,32768,0,-51136,-25266,-20865,0
451,0,32768,0,-51104,-25234,-20904,0
452,0,32768,0,-51072,-25202,-20943,0
453,0,32768,0,-51040,-25170,-20982,0
454,0,32768,0,-51008,-25138,-21020,0
455,0,32768,0,-50976,-25105,-21059,0
456,0,32768,0,-50944,-25073,-21097,0
457,0,32768,0,-50912,-25041,-21135,0
458,0,32768,0,-50880,-25008,-21174,0
459,0,32768,0,-50848,-24976,-21212,0
460,0,32768,0,-50816,-24943,-21251,0
461,0,32768,0,-50784,-24911,-21289,0
462,0,32768,0,-50752,-24878,-21327,0
463,0,32768,0,-50720,-24845,-21365,0
464,0,32768,0,-50688,-24812,-21403,0
465,0,32768,0,-50656,-24779,-21441,0
466,0,32768,0,-50624,-24746,-21479,0
467,0,32768,0,-50592,-24713,-21517,0
468,0,32768,0,-50560,-24680,-21555,0
469,0,32768,0,-50528,-24647,-21593,0
470,0,32768,0,-50496,-24614,-21631,0
471,0,32768,0,-50464,-24581,-21668,0
472,0,32768,0,-50432,-24548,-21706,0
473,0,32768,0,-50400,-24514,-21744,0
474,0,32768,0,-50368,-24481,-21781,0
475,0,32768,0,-50336,-24448,-21819,0
476,0,32768,0,-50304,-24414,-21856,0
477,0,32768,0,-50272,-24381,-21894,0
478,0,32768,0,-50240,-24347,-21931,0
479,0,32768,0,-50208,-24313,-21969,0
480,0,32768,0,-50176,-24280,-22006,0
481,0,32768,0,-50144,-24245,-22043,0
482,0,32768,0,-50112,-24212,-22080,0
483,0,32768,0,-50080,-24178,-22117,0
484,0,32768,0,-50048,-24144,-22154,0
485,0,32768,0,-50016,-24110,-22191,0
486,0,32768,0,-49984,-24076,-22228,0
487,0,32768,0,-49952,-24042,-22265,0
488,0,32768,0,-49920,-24007,-22302,0
489,0,32768,0,-49888,-23973,-22339,0
490,0,32768,0,-49856,-23939,-22376,0
491,0,32768,0,-49824,-23905,-22412,0
492,0,32768,0,-49792,-23870,-22449,0
493,0,32768,0,-49760,-23836,-22486,0
494,0,32768,0,-49728,-23801,-22522,0
495,0,32768,0,-49696,-23767,-22559,0
496,0,32768,0,-49664,-23732,-22595,0
497,0,32768,0,-49632,-23697,-22631,0
498,0,32768,0,-49600,-23663,-22668,0
499,0,32768,0,-49568,-23628,-22704,0
500,0,32768,0,-49536,-23593,-22740,0
501,0,32768,0,-49504,-23558,-22776,0
502,0,32768,0,-49472,-23523,-22813,0
503,0,32768,0,-49440,-23488,-22849,0
504,0,32768,0,-49408,-23453,-22885,0
505,0,32768,0,-49376,-23418,-22921,0
506,0,32768,0,-49344,-23383,-22956,0
507,0,32768,0,-49312,-23347,-22992,0
508,0,32768,0,-49280,-23312,-23028,0
509,0,32768,0,-49248,-23277,-23064,0
510,0,32768,0,-49216,-23241,-23099,0
511,0,32768,0,-49184,-23206,-23135,0
512,0,32768,0,-49152,-23170,-23171,0
513,0,32768,0,-49120,-23135,-23206,0
514,0,32768,0,-49088,-23099,-23242,0
515,0,32768,0,-49056,-23064,-23277,0
516,0,32768,0,-49024,-23028,-23312,0
517,0,32768,0,-48992,-22992,-23347,0
518,0,32768,0,-48960,-22956,-23383,0
519,0,32768,0,-48928,-22920,-23418,0
520,0,32768,0,-48896,-22884,-23453,0
521,0,32768,0,-48864,-22848,-23488,0
522,0,32768,0,-48832,-22812,-23523,0
523,0,32768,0,-48800,-22776,-23558,0
524,0,32768,0,-48768,-22740,-23593,0
525,0,32768,0,-48736,-22704,-23628,0
526,0,32768,0,-48704,-22668,-23663,0
527,0,32768,0,-48672,-22631,-23697,0
528,0,32768,0,-48640,-22595,-23732,0
529,0,32768,0,-48608,-22559,-23767,0
530,0,32768,0,-48576,-22522,-23801,0
531,0,32768,0,-48544,-22486,-23836,0
532,0,32768,0,-48512,-22449,-23870,0
533,0,32768,0,-48480,-22412,-23905,0
534,0,32768,0,-48448,-22376,-23939,0
535,0,32768,0,-48416,-22339,-23973,0
536,0,32768,0,-48384,-22302,-24008,0
537,0,32768,0,-48352,-22265,-24042,0
538,0,32768,0,-48320,-22228,-24076,0
539,0,32768,0,-48288,-22191,-24110,0
540,0,32768,0,-48256,-22154,-24144,0
541,0,32768,0,-48224,-22117,-24178,0
542,0,32768,0,-48192,-22080,-24212,0
543,0,32768,0,-48160,-22043,-24246,0
544,0,32768,0,-48128,-22006,-24280,0
545,0,32768,0,-48096,-21968,-24313,0
546,0,32768,0,-48064,-21931,-24347,0
547,0,32768,0,-48032,-21894,-24381,0
548,0,32768,0,-48000,-21856,-24414,0
549,0,32768,0,-47968,-21819,-24448,0
550,0,32768,0,-47936,-21781,-24481,0
551,0,32768,0,-47904,-21744,-24514,0
552,0,32768,0,-47872,-21706,-24548,0
553,0,32768,0,-47840,-21668,-24581,0
554,0,32768,0,-47808,-21631,-24614,0
555,0,32768,0,-47776,-21593,-24647,0
556,0,32768,0,-47744,-21555,-24681,0
557,0,32768,0,-47712,-21517,-24713,0
558,0,32768,0,-47680,-21479,-24747,0
559,0,32768,0,-47648,-21441,-24779,0
560,0,32768,0,-47616,-21403,-24812,0
561,0,32768,0,-47584,-21365,-24845,0
562,0,32768,0,-47552,-21327,-24878,0
563,0,32768,0,-47520,-21289,-24911,0
564,0,32768,0,-47488,-21251,-24943,0
565,0,32768,0,-47456,-21212,-24976,0
566,0,32768,0,-47424,-21174,-25008,0
567,0,32768,0,-47392,-21135,-25041,0
568,0,32768,0,-47360,-21097,-25073,0
569,0,32768,0,-47328,-21059,-25105,0
570,0,32768,0,-47296,-21020,-25138,0
571,0,32768,0,-47264,-20982,-25170,0
572,0,32768,0,-47232,-20943,-25202,0
573,0,32768,0,-47200,-20904,-25234,0
574,0,32768,0,-47168,-20865,-25266,0
575,0,32768,0,-47136,-20827,-25298,0
576,0,32768,0,-47104,-20788,-25330,0
577,0,32768,0,-47072,-20749,-25362,0
578,0,32768,0,-47040,-20710,-25394,0
579,0,32768,0,-47008,-20671,-25426,0
580,0,32768,0,-46976,-20632,-25457,0
581,0,32768,0,-46944,-20593,-25489,0
582,0,32768,0,-46912,-20554,-25520,0
583,0,32768,0,-46880,-20515,-25552,0
584,0,32768,0,-46848,-20475,-25583,0
585,0,32768,0,-46816,-20436,-25615,0
586,0,32768,0,-46784,-20397,-25646,0
587,0,32768,0,-46752,-20357,-25677,0
588,0,32768,0,-46720,-20318,-25708,0
589,0,32768,0,-46688,-20279,-25740,0
590,0,32768,0,-46656,-20239,-25771,0
591,0,32768,0,-46624,-20199,-25802,0
592,0,32768,0,-46592,-20160,-25833,0
593,0,32768,0,-46560,-20120,-25864,0
594,0,32768,0,-46528,-20081,-25894,0
595,0,32768,0,-46496,-20041,-25925,0
596,0,32768,0,-46464,-20001,-25956,0
597,0,32768,0,-46432,-19961,-25986,0
598,0,32768,0,-46400,-19921,-26017,0
599,0,32768,0,-46368,-19881,-26047,0
600,0,32768,0,-46336,-19841,-26078,0
601,0,32768,0,-46304,-19801,-26108,0
602,0,32768,0,-46272,-19761,-26139,0
603,0,32768,0,-46240,-19721,-26169,0
604,0,32768,0,-46208,-19681,-26199,0
605,0,32768,0,-46176,-19641,-26230,0
606,0,32768,0,-46144,-19601,-26259,0
